MAIN_ID,RA,DEC,RA_PREC,DEC_PREC,COO_ERR_MAJA,COO_ERR_MINA,COO_ERR_ANGLE,COO_QUAL,COO_WAVELENGTH,COO_BIBCODE,PLX_VALUE,FLUX_V,FLUX_B,OTYPE,SCRIPT_NUMBER_ID
TYC 3612-381-1,21 46 41.9429,+50 15 54.043,14,14,0.0101,0.0105,90,A,O,2020yCat.1350....0G,1.9969,9.82,10.98,Star,0
TYC 3612-511-1,21 51 35.9882,+48 49 10.730,14,14,0.3427,0.3335,90,A,O,2018yCat.1345....0G,0.9734,9.76,10.18,Star,0
TYC 3612-550-1,21 46 26.0149,+50 23 22.085,14,14,0.0108,0.0112,90,A,O,2020yCat.1350....0G,8.7089,9.81,10.46,HighPM*,0
TYC 3612-1563-1,21 55 17.6166,+49 30 23.776,14,14,0.011,0.0121,90,A,O,2020yCat.1350....0G,0.37,9.76,11.33,Star,0
TYC 3612-1631-1,21 48 23.1629,+49 13 21.717,14,14,0.0196,0.0195,90,A,O,2020yCat.1350....0G,1.8531,9.93,10.17,Star,0
TYC 3612-1891-1,21 55 30.7382,+49 22 17.884,14,14,0.0093,0.0088,90,A,O,2020yCat.1350....0G,10.7335,9.7,10.32,HighPM*,0
TYC 3612-2000-1,21 53 30.0310,+49 30 25.626,14,14,0.01,0.01,90,A,O,2020yCat.1350....0G,0.5379,9.69,11.31,Star,0
TYC 3612-2208-1,21 54 54.5715,+49 30 13.773,14,14,0.0087,0.0091,90,A,O,2020yCat.1350....0G,1.702,9.87,11.14,Star,0
TYC 3612-2510-1,21 47 30.2125,+49 41 29.477,14,14,0.0095,0.0103,90,A,O,2020yCat.1350....0G,1.6952,9.55,10.79,Star,0
TYC 3613-169-1,21 56 54.9472,+50 24 01.483,14,14,0.0129,0.0121,90,A,O,2020yCat.1350....0G,3.7734,9.78,10.16,Star,0
TYC 3613-228-1,21 56 40.5406,+49 40 47.380,14,14,0.0084,0.0087,90,A,O,2020yCat.1350....0G,2.1311,9.49,10.65,Star,0
TYC 3616-347-1,21 46 30.6066,+51 03 25.988,14,14,0.088,0.0809,90,A,O,2020yCat.1350....0G,3.1588,9.94,11.01,SB*,0
TYC 3616-411-1,21 54 20.2220,+51 10 57.943,14,14,0.0123,0.0127,90,A,O,2020yCat.1350....0G,1.0817,9.62,9.75,Star,0
TYC 3616-491-1,21 51 45.2124,+51 06 25.133,14,14,0.0109,0.01,90,A,O,2020yCat.1350....0G,1.9233,9.87,10.92,RGB*_Candidate,0
TYC 3616-559-1,21 51 46.8495,+51 31 49.307,14,14,0.0179,0.0168,90,A,O,2020yCat.1350....0G,1.1494,9.92,10.2,Star,0
TYC 3616-816-1,21 45 34.2421,+50 39 58.047,14,14,0.0103,0.0108,90,A,O,2020yCat.1350....0G,2.1941,9.97,10.31,Star,0
TYC 3616-883-1,21 55 49.4885,+51 03 18.233,14,14,0.0145,0.0149,90,A,O,2020yCat.1350....0G,2.0113,9.75,9.9,Star,0
TYC 3616-1074-1,21 52 03.0911,+50 42 10.136,14,14,0.0097,0.0106,90,A,O,2020yCat.1350....0G,0.9277,9.88,11.33,Star,0
TYC 3616-1106-1,21 53 51.4680,+51 22 36.319,14,14,0.0113,0.0114,90,A,O,2020yCat.1350....0G,1.537,9.95,11.02,Star,0
TYC 3616-1122-1,21 52 30.7284,+50 54 27.576,14,14,0.0163,0.0187,90,A,O,2020yCat.1350....0G,1.0366,9.96,10.93,Star,0
TYC 3616-1355-1,21 52 00.6904,+50 46 42.202,14,14,0.0592,0.0714,90,A,O,2020yCat.1350....0G,1.4453,9.93,11.02,Star,0
BD+49  3772,22 12 37.0176,+50 20 40.387,14,14,0.0487,0.0551,90,A,O,2020yCat.1350....0G,2.0745,9.76,10.0,Star,0
BD+49  3735,22 06 08.3526,+49 54 08.796,14,14,0.0144,0.0162,90,A,O,2020yCat.1350....0G,0.494,9.69,9.74,Be*,0
BD+49  3748,22 08 55.0196,+50 04 53.631,14,14,0.0168,0.0164,90,A,O,2020yCat.1350....0G,1.2633,9.58,9.71,Star,0
HD 210118,22 06 39.4359,+52 46 58.874,14,14,0.015,0.0162,90,A,O,2020yCat.1350....0G,3.4141,8.48,9.61,Star,0
HD 235703,22 02 46.4707,+52 30 28.312,14,14,0.0164,0.0166,90,A,O,2020yCat.1350....0G,1.009,9.44,10.85,Star,0
HD 209901,22 05 16.7827,+52 22 01.769,14,14,0.1704,0.1708,90,A,O,2020yCat.1350....0G,1.1172,8.94,9.05,Star,0
HD 235713,22 05 23.8177,+52 16 42.054,14,14,0.0204,0.0223,90,A,O,2020yCat.1350....0G,2.8465,9.96,10.1,Star,0
V* V398 Lac,22 07 12.4092,+52 38 08.459,14,14,0.0147,0.0151,90,A,O,2020yCat.1350....0G,1.1797,8.79,8.87,SB*,0
HD 235735,22 08 22.6520,+52 22 16.396,14,14,0.0699,0.0714,90,A,O,2020yCat.1350....0G,4.6984,8.93,9.43,Star,0
HD 235671,21 57 21.6766,+51 52 14.225,14,14,0.0138,0.015,90,A,O,2020yCat.1350....0G,1.2379,9.62,9.7,Star,0
HD 235675,21 57 55.2317,+51 43 30.851,14,14,0.0098,0.0108,90,A,O,2020yCat.1350....0G,0.5629,9.64,11.18,Star,0
HD 235688,21 59 52.4656,+51 49 51.691,14,14,0.0258,0.0268,90,A,O,2020yCat.1350....0G,8.9424,9.17,9.74,HighPM*,0
HD 209341,22 01 12.3707,+52 05 20.159,14,14,0.0228,0.023,90,A,O,2020yCat.1350....0G,3.6571,8.38,8.37,Star,0
BD+51  3239,22 04 06.6077,+52 05 51.929,14,14,0.0267,0.0307,90,A,O,2020yCat.1350....0G,0.3914,9.91,9.98,Star,0
HD 235722,22 06 21.4844,+51 52 08.290,14,14,0.011,0.0111,90,A,O,2020yCat.1350....0G,2.9281,9.04,10.19,Star,0
HD 210100,22 06 39.8773,+51 48 21.080,14,14,0.0291,0.0301,90,A,O,2020yCat.1350....0G,3.5931,7.066,6.973,Star,0
HD 235729,22 07 31.1103,+51 43 07.031,14,14,0.0204,0.0218,90,A,O,2020yCat.1350....0G,0.6027,8.78,8.8,Star,0
HD 208931,21 58 05.7455,+51 37 14.439,14,14,0.0143,0.0145,90,A,O,2020yCat.1350....0G,3.7094,8.85,8.91,Star,0
HD 209192,22 00 07.2425,+51 31 05.576,14,14,0.0222,0.0217,90,A,O,2020yCat.1350....0G,4.2405,7.58,7.87,Star,0
HD 235690,22 00 19.2388,+51 36 30.878,14,14,0.0139,0.014,90,A,O,2020yCat.1350....0G,4.2889,8.86,9.36,Star,0
HD 209285,22 00 50.6174,+51 14 09.791,14,14,0.0176,0.0186,90,A,O,2020yCat.1350....0G,2.2815,8.74,8.77,Star,0
HD 235693,22 01 00.8303,+51 17 20.520,14,14,0.0162,0.0165,90,A,O,2020yCat.1350....0G,0.621,9.09,10.81,RedSG,0
HD 235696,22 01 37.8788,+51 19 51.600,14,14,0.0304,0.0314,90,A,O,2020yCat.1350....0G,7.8406,9.26,9.94,HighPM*,0
HD 235697,22 01 40.3205,+51 05 38.123,14,14,0.0205,0.0201,90,A,O,2020yCat.1350....0G,3.5656,9.96,10.26,Star,0
HD 235698,22 01 46.1962,+51 20 47.263,14,14,0.0164,0.0164,90,A,O,2020yCat.1350....0G,0.9744,9.23,9.29,Star,0
HD 235699,22 01 50.0322,+50 42 05.987,14,14,0.0334,0.0359,90,A,O,2020yCat.1350....0G,1.9488,9.33,9.67,ChemPec*,0
HD 235701,22 02 30.1149,+50 57 53.417,14,14,0.0118,0.0122,90,A,O,2020yCat.1350....0G,2.7607,9.58,10.07,Star,0
HD 235702,22 02 49.6677,+50 47 50.563,14,14,0.0131,0.0148,90,A,O,2020yCat.1350....0G,0.9208,9.4,9.51,Star,0
HD 235704,22 02 54.4908,+50 53 34.561,14,14,0.012,0.0135,90,A,O,2020yCat.1350....0G,0.5488,9.09,9.42,Star,0
BD+50  3537,22 03 26.1504,+51 41 24.441,14,14,0.0147,0.0155,90,A,O,2020yCat.1350....0G,1.0707,9.73,9.76,Star,0
HD 235707,22 04 29.2335,+51 24 06.152,14,14,0.01,0.0093,90,A,O,2020yCat.1350....0G,1.7376,9.67,11.1,Star,0
HD 209870,22 05 07.4028,+51 42 01.049,14,14,0.0559,0.0555,90,A,O,2020yCat.1350....0G,5.7551,7.3,7.44,Star,0
HD 209918,22 05 31.160,+51 08 09.35,7,7,,,0,D,O,1988A&AS...74..449R,,9.1,9.23,**,0
HD 235714,22 05 37.9619,+51 13 16.741,14,14,0.0295,0.0296,90,A,O,2020yCat.1350....0G,1.4686,9.9,9.91,Star,0
HD 235723,22 06 41.7523,+50 55 13.602,14,14,0.0116,0.0133,90,A,O,2020yCat.1350....0G,1.4563,9.81,9.85,Star,0
BD+50  3566,22 07 06.2509,+50 47 57.501,14,14,0.0099,0.0104,90,A,O,2020yCat.1350....0G,1.8072,9.47,10.71,Star,0
HD 235728,22 07 25.9194,+50 58 10.515,14,14,0.0091,0.0102,90,A,O,2020yCat.1350....0G,1.4138,9.58,10.9,Star,0
HD 235727,22 07 23.2588,+51 42 05.790,14,14,0.0148,0.0156,90,A,O,2020yCat.1350....0G,3.5408,8.31,9.52,Star,0
HD 210207,22 07 35.0574,+50 58 17.686,14,14,0.0182,0.0192,90,A,O,2020yCat.1350....0G,1.8123,9.16,10.64,Star,0
HD 235730,22 07 52.4999,+51 25 28.225,14,14,0.0135,0.0146,90,A,O,2020yCat.1350....0G,1.4075,8.99,10.62,Star,0
HD 235732,22 08 00.0257,+51 37 03.116,14,14,0.0146,0.0164,90,A,O,2020yCat.1350....0G,1.4043,8.51,10.05,Star,0
HD 235737,22 08 34.578,+51 32 25.25,7,7,,,0,D,O,1988A&AS...74..449R,,9.99,10.21,**,0
HD 235738,22 08 59.7676,+50 44 21.335,14,14,0.0237,0.0246,90,A,O,2020yCat.1350....0G,0.8398,9.18,10.4,Star,0
HD 210014,22 06 09.5530,+50 17 08.740,14,14,0.0134,0.0138,90,A,O,2020yCat.1350....0G,1.592,7.35,9.0,Star,0
BD+49  3742,22 07 39.2640,+50 20 18.395,10,10,14.0,17.0,90,B,O,2012yCat.1322....0Z,,9.29,9.75,**,0
V* Y Lac,22 09 02.9002,+51 02 45.084,14,14,0.0108,0.0107,90,A,O,2020yCat.1350....0G,0.4085,9.13,9.79,ClassicalCep,0
HD 235741,22 09 44.5202,+51 07 45.314,14,14,0.0115,0.0111,90,A,O,2020yCat.1350....0G,2.2239,9.3,10.46,Star,0
HD 235742,22 10 04.8293,+50 55 15.049,14,14,0.0113,0.0119,90,A,O,2020yCat.1350....0G,3.1069,9.43,9.75,SB*,0
HD 235743,22 10 13.9655,+50 59 44.615,14,14,0.0132,0.0139,90,A,O,2020yCat.1350....0G,2.5405,8.62,9.72,Star,0
HD 210606,22 10 17.5326,+50 51 34.885,14,14,0.0171,0.0187,90,A,O,2020yCat.1350....0G,0.5438,9.19,11.1,Star,0
HD 210645,22 10 31.5679,+50 48 10.781,14,14,0.0187,0.0186,90,A,O,2020yCat.1350....0G,1.9237,8.28,8.28,Star,0
BD+50  3599a,22 10 53.8221,+50 52 37.629,14,14,0.0129,0.0136,90,A,O,2020yCat.1350....0G,1.7367,9.84,9.86,Variable*,0
HD 235744,22 10 43.6056,+51 40 36.531,14,14,0.0179,0.0187,90,A,O,2020yCat.1350....0G,2.2826,9.29,9.41,Star,0
HD 210715,22 11 09.8935,+50 49 24.294,14,14,0.0497,0.0535,90,A,O,2020yCat.1350....0G,17.885,5.377,5.517,HighPM*,0
HD 210840,22 11 59.8588,+51 18 13.694,14,14,0.0151,0.0145,90,A,O,2020yCat.1350....0G,8.7961,8.41,8.98,HighPM*,0
HD 235756,22 13 00.6674,+50 48 19.907,14,14,0.0464,0.0515,90,A,O,2020yCat.1350....0G,2.3749,9.33,9.67,Star,0
HD 211004,22 12 57.9017,+51 11 25.040,14,14,0.038,0.039,90,A,O,2020yCat.1350....0G,3.0594,8.08,9.04,SB*,0
HD 235763,22 14 10.7848,+50 50 22.738,14,14,0.0135,0.0152,90,A,O,2020yCat.1350....0G,0.5964,9.58,9.59,Star,0
HD 235766,22 14 47.1706,+50 47 15.413,14,14,0.0115,0.0113,90,A,O,2020yCat.1350....0G,0.9111,9.01,10.03,HighPM*,0
HD 235746,22 11 09.1262,+50 38 29.539,14,14,0.0156,0.0156,90,A,O,2020yCat.1350....0G,0.8164,8.57,9.98,Star,0
BD+49  3774,22 12 48.7831,+50 40 48.856,14,14,0.0202,0.0213,90,A,O,2020yCat.1350....0G,0.8688,9.78,9.83,PulsV*,0
BD+49  3775,22 12 53.7251,+50 24 55.408,14,14,0.0107,0.0112,90,A,O,2020yCat.1350....0G,2.5617,9.04,10.18,Star,0
HD 209812,22 04 52.3670,+50 05 34.871,14,14,0.0141,0.015,90,A,O,2020yCat.1350....0G,2.4748,8.34,9.62,Star,0
HD 210024,22 06 13.8194,+50 14 07.975,14,14,0.172,0.1743,90,A,O,2020yCat.1350....0G,3.7292,8.27,9.33,SB*,0
BD+51  3262,22 08 45.3412,+52 26 39.400,14,14,0.0131,0.0134,90,A,O,2020yCat.1350....0G,1.0059,9.47,11.11,Star,0
IRAS 22075+5001,22 09 27.1823,+50 16 36.380,14,14,0.0145,0.0144,90,A,O,2020yCat.1350....0G,0.8782,9.99,11.44,Star,0
BD+50  3587,22 09 43.7455,+51 26 13.940,14,14,0.018,0.0185,90,A,O,2020yCat.1350....0G,0.6317,9.92,11.45,LongPeriodV*_Candidate,0
IRAS 22091+5041,22 11 06.3497,+50 56 34.427,14,14,0.0122,0.0143,90,A,O,2020yCat.1350....0G,0.6388,9.54,11.08,Star,0
BD+50  3539,22 03 50.3507,+51 30 06.065,14,14,0.0145,0.0146,90,A,O,2020yCat.1350....0G,2.3087,9.4,,ChemPec*,0
HD 209637,22 03 43.2555,+49 46 17.985,14,14,0.012,0.0123,90,A,O,2020yCat.1350....0G,5.668,7.31,8.45,Star,0
HD 235654,21 54 11.0520,+51 45 41.817,14,14,0.013,0.0142,90,A,O,2020yCat.1350....0G,12.7917,9.01,9.6,HighPM*,0
HD 235652,21 54 03.4507,+51 38 05.225,14,14,0.0142,0.0153,90,A,O,2020yCat.1350....0G,1.1508,9.15,9.23,Star,0
HD 235668,21 56 45.0320,+51 34 33.746,14,14,0.0168,0.018,90,A,O,2020yCat.1350....0G,1.2848,8.17,8.37,Be*,0
HD 235669,21 56 49.1595,+51 26 17.158,14,14,0.0159,0.0151,90,A,O,2020yCat.1350....0G,1.3788,9.02,9.15,Star,0
HD 208893,21 57 51.9341,+51 02 16.194,14,14,0.0513,0.0521,90,A,O,2020yCat.1350....0G,3.3377,8.91,8.97,Star,0
HD 235676,21 57 57.7934,+51 20 37.474,14,14,0.0118,0.0115,90,A,O,2020yCat.1350....0G,2.6496,9.88,10.3,Star,0
HD 235677,21 58 03.3478,+50 53 35.959,14,14,0.0363,0.0364,90,A,O,2020yCat.1350....0G,0.7727,9.47,9.6,Star,0
HD 209076,21 59 15.5059,+50 50 04.028,14,14,0.0107,0.0112,90,A,O,2020yCat.1350....0G,1.7048,8.78,9.0,Star,0
HD 209163,22 00 00.0463,+50 31 56.090,14,14,0.0207,0.0201,90,A,O,2020yCat.1350....0G,0.8187,9.06,9.1,Star,0
BD+49  3716,22 00 52.4467,+50 30 57.729,14,14,0.0114,0.0112,90,A,O,2020yCat.1350....0G,3.6247,9.51,9.91,Star,0
BD+49  3718,22 01 38.2021,+50 10 04.633,14,14,0.0112,0.0111,90,A,O,2020yCat.1350....0G,0.8782,9.31,9.47,HighMassXBin,0
BD+51  3275,22 11 15.4659,+51 49 14.591,14,14,0.0169,0.0177,90,A,O,2020yCat.1350....0G,0.5667,9.76,11.4,S*_Candidate,0
BD+49  3750,22 09 07.3855,+50 24 47.990,14,14,1.2044,1.2218,90,C,O,2020yCat.1350....0G,,9.34,9.51,Star,0
TYC 3613-404-1,22 01 45.5883,+50 21 25.872,14,14,0.0102,0.0103,90,A,O,2020yCat.1350....0G,1.0024,9.68,11.25,Star,0
TYC 3613-542-1,22 06 11.8704,+50 16 37.917,14,14,0.015,0.0146,90,A,O,2020yCat.1350....0G,0.4286,9.87,11.24,Star,0
TYC 3613-653-1,22 02 58.2445,+49 59 36.044,14,14,0.0211,0.0224,90,A,O,2020yCat.1350....0G,1.4809,9.92,10.08,Star,0
TYC 3613-1149-1,22 03 11.7620,+49 54 05.168,14,14,0.0072,0.0079,90,A,O,2020yCat.1350....0G,2.0741,9.54,10.71,Star,0
TYC 3613-1172-1,21 59 31.9713,+50 36 45.152,14,14,0.1348,0.1438,90,A,O,2020yCat.1350....0G,1.6901,9.77,9.89,Star,0
TYC 3613-1354-1,22 06 40.3198,+50 28 04.808,14,14,0.0517,0.0568,90,A,O,2020yCat.1350....0G,4.5931,9.74,10.5,HighPM*,0
TYC 3614-273-1,22 15 41.2550,+50 37 05.180,14,14,0.0341,0.035,90,A,O,2020yCat.1350....0G,3.8705,9.65,10.16,Star,0
TYC 3614-301-1,22 10 21.2530,+50 27 04.568,14,14,0.0087,0.0082,90,A,O,2020yCat.1350....0G,1.7336,9.68,10.8,Star,0
TYC 3614-457-1,22 10 17.8216,+50 18 24.169,14,14,0.0094,0.0086,90,A,O,2020yCat.1350....0G,2.1546,9.74,10.89,Star,0
NGC  7243    72,22 11 31.3198,+50 13 27.089,14,14,0.0125,0.0129,90,A,O,2020yCat.1350....0G,0.7329,9.83,9.97,Star,0
Cl* NGC 7243    JFA    2530,22 14 46.5298,+50 31 43.246,14,14,0.0113,0.0119,90,A,O,2020yCat.1350....0G,3.2061,9.99,10.61,SB*,0
TYC 3617-9-1,22 03 29.5814,+52 27 30.662,14,14,0.0111,0.0113,90,A,O,2020yCat.1350....0G,1.526,9.95,11.11,Star,0
TYC 3617-258-1,22 01 34.4450,+51 52 13.518,14,14,0.025,0.026,90,A,O,2020yCat.1350....0G,1.3439,9.7,9.82,Star,0
TYC 3617-343-1,22 06 30.4978,+52 26 45.603,14,14,0.0112,0.0105,90,A,O,2020yCat.1350....0G,1.9536,9.28,10.48,Star,0
TYC 3617-893-1,22 03 53.3060,+52 07 45.898,14,14,0.0124,0.0125,90,A,O,2020yCat.1350....0G,1.232,9.64,9.77,Star,0
TYC 3617-1237-1,22 00 54.3497,+52 06 19.584,14,14,0.0116,0.012,90,A,O,2020yCat.1350....0G,2.8837,9.86,10.16,Star,0
TYC 3617-1291-1,22 03 38.1301,+52 22 35.190,14,14,0.0097,0.0094,90,A,O,2020yCat.1350....0G,1.9288,9.96,10.97,Star,0
TYC 3617-1293-1,22 04 15.9563,+52 13 08.305,14,14,0.0092,0.0098,90,A,O,2020yCat.1350....0G,0.7461,9.99,11.16,Star,0
TYC 3617-1571-1,22 06 21.9500,+51 39 07.337,14,14,0.01,0.0099,90,A,O,2020yCat.1350....0G,1.5752,9.46,10.45,Star,0
TYC 3617-1759-1,22 07 29.8318,+51 58 40.853,14,14,0.0102,0.0103,90,A,O,2020yCat.1350....0G,1.8725,9.55,9.83,Star,0
TYC 3617-2416-1,21 59 08.2333,+51 26 01.961,14,14,0.0341,0.0329,90,A,O,2020yCat.1350....0G,4.6813,9.89,10.44,Star,0
TYC 3617-2946-1,22 02 16.4930,+51 13 32.674,14,14,0.0119,0.0125,90,A,O,2020yCat.1350....0G,0.8178,9.86,11.43,Star,0
TYC 3617-3051-1,22 05 23.3420,+50 54 25.467,14,14,0.0087,0.009,90,A,O,2020yCat.1350....0G,0.7502,9.48,10.79,Star,0
TYC 3617-3183-1,22 06 34.2029,+50 48 53.590,14,14,0.0289,0.0288,90,A,O,2020yCat.1350....0G,3.5748,9.59,10.05,Star,0
TYC 3618-258-1,22 08 18.1602,+51 51 36.400,14,14,0.0145,0.0152,90,A,O,2020yCat.1350....0G,1.8746,9.96,10.01,Star,0
TYC 3618-1064-1,22 07 40.5005,+51 44 11.710,14,14,0.0128,0.0136,90,A,O,2020yCat.1350....0G,1.3989,9.94,10.04,Star,0
TYC 3618-1680-1,22 09 08.9114,+51 37 10.059,14,14,0.036,0.0389,90,A,O,2020yCat.1350....0G,1.5526,9.72,10.88,Star,0
TYC 3618-1689-1,22 07 59.8741,+52 06 25.856,14,14,0.0119,0.0108,90,A,O,2020yCat.1350....0G,4.2635,9.98,10.32,Star,0
TYC 3618-2436-1,22 14 07.9447,+50 46 12.722,14,14,0.0083,0.0087,90,A,O,2020yCat.1350....0G,1.8943,9.89,10.97,Star,0
TYC 3618-2654-1,22 11 07.3209,+50 42 45.211,14,14,0.0203,0.0226,90,A,O,2020yCat.1350....0G,1.391,9.89,11.3,Star,0
TYC 3618-2892-1,22 15 33.8254,+50 46 04.882,14,14,0.0096,0.0099,90,A,O,2020yCat.1350....0G,2.0047,9.79,10.79,Star,0
TYC 3618-3203-1,22 10 59.6735,+51 26 10.724,14,14,0.0122,0.0118,90,A,O,2020yCat.1350....0G,2.4352,9.82,9.97,Star,0
TYC 3618-3442-1,22 11 32.4239,+51 10 45.302,14,14,0.3495,0.3108,90,A,O,2018yCat.1345....0G,3.6833,9.98,10.31,Star,0
IRAS 22110+5046,22 12 57.6440,+51 01 15.195,14,14,0.0114,0.0118,90,A,O,2020yCat.1350....0G,0.7023,9.59,11.23,Star,0
TYC 3618-3572-1,22 09 25.2750,+50 55 01.812,14,14,0.0091,0.0092,90,A,O,2020yCat.1350....0G,1.7339,9.58,10.69,Star,0
TYC 3618-3648-1,22 13 07.9922,+50 55 47.538,14,14,0.0094,0.0096,90,A,O,2020yCat.1350....0G,1.0124,9.38,11.02,Star,0
TYC 3618-4024-1,22 13 11.9924,+50 54 05.765,14,14,0.0088,0.0095,90,A,O,2020yCat.1350....0G,1.1375,9.96,11.23,Star,0
TYC 3969-2396-1,22 07 59.1970,+52 38 22.290,14,14,0.0136,0.0135,90,A,O,2020yCat.1350....0G,0.9775,9.74,9.93,Star,0
NGC  7243    69,22 11 17.1041,+50 13 44.837,14,14,0.0102,0.0096,90,A,O,2020yCat.1350....0G,0.7845,9.58,10.78,Star,0
Cl* NGC 7243    JFA    2565,22 13 21.3551,+50 31 49.195,14,14,0.0123,0.0132,90,A,O,2020yCat.1350....0G,0.8003,9.97,12.0,Star,0
NGC  7243    16,22 13 21.4769,+50 29 51.666,14,14,0.0157,0.016,90,A,O,2020yCat.1350....0G,0.9072,9.84,9.86,Star,0
HD 235820,22 23 11.0167,+51 01 05.228,14,14,0.0146,0.0138,90,A,O,2020yCat.1350....0G,1.0962,9.85,10.02,Star,0
HD 235841,22 26 11.5445,+51 10 19.836,14,14,0.0311,0.031,90,A,O,2020yCat.1350....0G,2.9029,9.31,10.34,Star,0
HD 213159,22 28 25.5367,+51 18 22.437,14,14,0.0301,0.0304,90,A,O,2020yCat.1350....0G,1.4545,7.73,7.73,Star,0
HD 235862,22 29 59.6190,+51 22 10.553,8,8,25.37,20.67,0,C,,1998A&A...335L..65H,,9.35,9.54,Star,0
BD+50  3683,22 21 44.4828,+50 52 21.065,14,14,0.0086,0.0086,90,A,O,2020yCat.1350....0G,3.1494,9.81,10.21,ChemPec*,0
BD+50  3677,22 21 14.2591,+50 52 30.485,14,14,0.0214,0.0221,90,A,O,2020yCat.1350....0G,1.2707,9.63,9.71,ChemPec*,0
HD 210787,22 11 26.4099,+52 59 23.486,14,14,0.059,0.0613,90,A,O,2020yCat.1350....0G,6.6529,8.1,8.47,**,0
BD+52  3136,22 12 22.0247,+52 50 37.520,14,14,0.0127,0.012,90,A,O,2020yCat.1350....0G,1.5978,9.81,10.88,Star,0
HD 235757,22 13 03.6085,+52 55 16.702,14,14,0.0137,0.0139,90,A,O,2020yCat.1350....0G,2.3381,8.23,9.42,SB*,0
HD 211071,22 13 23.8680,+53 09 14.760,14,14,0.0157,0.0158,90,A,O,2020yCat.1350....0G,8.1088,7.26,7.47,Star,0
HD 211161,22 13 58.9171,+52 46 13.015,14,14,0.0188,0.0194,90,A,O,2020yCat.1350....0G,1.4091,8.58,8.6,Star,0
HD 211209,22 14 20.4888,+52 56 22.413,14,14,0.0129,0.0135,90,A,O,2020yCat.1350....0G,4.5056,7.74,8.95,Star,0
HD 211273,22 14 40.7463,+53 14 22.610,14,14,0.0144,0.0154,90,A,O,2020yCat.1350....0G,5.0821,8.6,8.79,Star,0
HD 235772,22 15 49.9644,+53 00 06.828,14,14,0.0104,0.0101,90,A,O,2020yCat.1350....0G,2.3729,9.12,10.25,Star,0
BD+52  3166,22 16 58.6256,+53 07 59.137,14,14,0.0125,0.013,90,A,O,2020yCat.1350....0G,3.4618,9.97,10.34,Star,0
HD 211619,22 17 06.6887,+53 00 21.090,14,14,0.0187,0.0208,90,A,O,2020yCat.1350....0G,4.6136,8.52,8.64,Star,0
HD 211972,22 19 44.6139,+52 52 52.730,14,14,0.0159,0.0143,90,A,O,2020yCat.1350....0G,2.9865,7.71,9.33,Star,0
HD 212000,22 19 58.0168,+52 52 18.851,14,14,0.0241,0.0241,90,A,O,2020yCat.1350....0G,2.5386,8.37,8.38,Star,0
HD 212119,22 20 51.3699,+52 46 53.021,14,14,0.0125,0.0127,90,A,O,2020yCat.1350....0G,1.4181,9.12,9.15,Star,0
HD 235808,22 21 25.4597,+53 24 24.667,14,14,0.0122,0.0131,90,A,O,2020yCat.1350....0G,1.4212,9.67,9.81,**,0
HD 235819,22 22 48.4598,+53 35 04.931,14,14,0.0103,0.0099,90,A,O,2020yCat.1350....0G,0.9637,9.99,10.99,HorBranch*,0
HD 212544,22 23 55.4405,+53 16 01.843,14,14,0.0123,0.0122,90,A,O,2020yCat.1350....0G,2.2941,8.68,8.81,Star,0
HD 212636,22 24 41.1424,+52 44 32.417,14,14,0.0187,0.0195,90,A,O,2020yCat.1350....0G,1.276,8.57,8.59,Star,0
HD 235833,22 24 42.3868,+52 45 49.333,14,14,0.0091,0.0106,90,A,O,2020yCat.1350....0G,3.2656,9.39,9.69,Star,0
HD 235835,22 25 27.0310,+52 49 15.216,14,14,0.0431,0.0485,90,A,O,2020yCat.1350....0G,1.6149,9.35,10.48,Star,0
HD 235761,22 13 26.0523,+52 17 25.274,14,14,0.0136,0.0137,90,A,O,2020yCat.1350....0G,1.3445,9.0,10.61,Star,0
HD 211113,22 13 35.3922,+52 33 50.588,8,8,21.56,18.03,0,C,,1998A&A...335L..65H,,8.53,8.58,**,0
HD 211125,22 13 41.7004,+52 23 30.836,14,14,0.035,0.034,90,A,O,2020yCat.1350....0G,2.0156,7.8,7.86,Star,0
V* V403 Lac,22 14 24.0772,+52 30 48.658,14,14,0.0155,0.0154,90,A,O,2020yCat.1350....0G,1.22,7.62,9.18,LongPeriodV*_Candidate,0
BD+51  3301,22 14 49.0457,+52 25 01.023,14,14,0.0213,0.0203,90,A,O,2020yCat.1350....0G,1.9386,9.83,11.12,Star,0
BD+51  3306,22 15 29.1093,+52 41 56.740,14,14,0.0093,0.0094,90,A,O,2020yCat.1350....0G,4.4287,9.77,10.26,Star,0
HD 235774,22 16 08.0572,+52 29 47.567,14,14,0.0155,0.0146,90,A,O,2020yCat.1350....0G,1.4768,8.69,10.36,Star,0
HD 235780,22 16 22.6245,+52 43 17.588,14,14,0.0361,0.0386,90,A,O,2020yCat.1350....0G,2.8301,9.37,9.67,SB*,0
HD 235785,22 17 35.2490,+52 17 12.543,14,14,0.01,0.0095,90,A,O,2020yCat.1350....0G,5.6829,9.75,10.26,Star,0
BD+51  3323,22 18 41.9422,+52 17 57.627,14,14,0.0115,0.0101,90,A,O,2020yCat.1350....0G,1.1268,9.84,11.19,Star,0
HD 211822,22 18 37.6664,+52 39 21.720,14,14,0.0138,0.0148,90,A,O,2020yCat.1350....0G,1.0892,7.29,8.44,Star,0
